epoch;accuracy;loss;sensitivity;specificity;val_accuracy;val_loss;val_sensitivity;val_specificity
0;0.5076212286949158;2.669532537460327;0.985293984413147;0.020190175622701645;0.5;1.7447246313095093;0.5454542636871338;0.0
1;0.5260969996452332;1.5525026321411133;0.9459114074707031;0.10426221042871475;0.5;1.4778144359588623;0.5454542636871338;0.0
2;0.7168591022491455;1.1387970447540283;0.88095623254776;0.5597977638244629;0.5;1.329535961151123;0.5454542636871338;0.0
3;0.7445727586746216;1.022377371788025;0.8801373243331909;0.6124504804611206;0.5;1.3207730054855347;0.5454542636871338;0.0
4;0.7801385521888733;0.9612494111061096;0.8876550197601318;0.6745044589042664;0.5;1.2879856824874878;0.5454542636871338;0.0
5;0.7949191927909851;0.9295232892036438;0.9032802581787109;0.6900739669799805;0.5061728358268738;1.306631326675415;0.5454542636871338;0.005681817419826984
6;0.8203233480453491;0.8999531269073486;0.9052016139030457;0.7389429211616516;0.5601851940155029;1.2925668954849243;0.5440338253974915;0.057481054216623306
7;0.839260995388031;0.8516077995300293;0.9127180576324463;0.7612515091896057;0.6466049551963806;1.270203709602356;0.5071020126342773;0.19545450806617737
8;0.8628175258636475;0.7847424745559692;0.9352962374687195;0.7922903299331665;0.5771604776382446;1.1903953552246094;0.5085225105285645;0.08787877857685089
9;0.8651270270347595;0.8040940761566162;0.9398179650306702;0.7937158942222595;0.6712962985038757;1.2665332555770874;0.35369303822517395;0.37973472476005554
10;0.8937644362449646;0.6973100900650024;0.9493928551673889;0.8383433222770691;0.6574074029922485;1.3065963983535767;0.3210225999355316;0.39024612307548523
11;0.8997690677642822;0.6762440800666809;0.9544942378997803;0.8450983762741089;0.6759259104728699;1.2383722066879272;0.35369303822517395;0.384090781211853
12;0.8896073698997498;0.6743128895759583;0.959340512752533;0.8217294216156006;0.6990740895271301;1.3154062032699585;0.3423294126987457;0.41714003682136536
13;0.9150115251541138;0.6884446144104004;0.9578502774238586;0.8705902099609375;0.6574074029922485;1.6222296953201294;0.3323862850666046;0.3472537100315094
14;0.9288683533668518;0.5875287652015686;0.9682781100273132;0.8890781402587891;0.6419752836227417;1.5458821058273315;0.3323862850666046;0.32310599088668823
15;0.9367205500602722;0.5636709928512573;0.9704575538635254;0.9013639688491821;0.6342592835426331;1.496909737586975;0.42897704243659973;0.25132569670677185
16;0.952424943447113;0.5187402963638306;0.9790396094322205;0.9251561760902405;0.6373456716537476;1.7165806293487549;0.3963066339492798;0.2554923892021179
17;0.9214780330657959;0.6014798283576965;0.9628028869628906;0.8775347471237183;0.6682098507881165;1.3948869705200195;0.3110795319080353;0.3568180799484253
18;0.9487298130989075;0.5357447862625122;0.9784117341041565;0.9180431962013245;0.6466049551963806;1.9959009885787964;0.36505669355392456;0.3254733979701996
