epoch;accuracy;loss;sensitivity;specificity;val_accuracy;val_loss;val_sensitivity;val_specificity
0;0.498931884765625;0.9617642760276794;0.988637387752533;0.007611405570060015;0.5;1.0379278659820557;0.5238094925880432;0.0
1;0.5008307695388794;0.9497172832489014;0.9999998807907104;0.0;0.5;1.0376266241073608;0.5238094925880432;0.0
2;0.501068115234375;0.9413212537765503;0.9999998807907104;0.000541125365998596;0.5014880895614624;1.0372908115386963;0.5238094925880432;0.0022321422584354877
3;0.5022549033164978;0.9339446425437927;0.9999998807907104;0.0031301763374358416;0.5;1.0355623960494995;0.5238094925880432;0.0
4;0.5022549033164978;0.9259421229362488;0.9999998807907104;0.0028151110745966434;0.5014880895614624;1.0339479446411133;0.5238094925880432;0.0022321422584354877
5;0.5048658847808838;0.9164320230484009;0.9999998807907104;0.007700722198933363;0.5014880895614624;1.0297982692718506;0.5238094925880432;0.0022321422584354877
6;0.5060526728630066;0.9084182381629944;0.9999998807907104;0.010491750203073025;0.5014880895614624;1.023137092590332;0.5238094925880432;0.0022321422584354877
7;0.508426308631897;0.9002966284751892;0.9999998807907104;0.015414131805300713;0.5007440447807312;1.0119856595993042;0.523065447807312;0.0022321422584354877
8;0.5074768662452698;0.8919440507888794;0.9999998807907104;0.01289219968020916;0.5014880895614624;0.9955740571022034;0.5238094925880432;0.0022321422584354877
9;0.510562539100647;0.8835108280181885;0.9999998807907104;0.019755233079195023;0.5007440447807312;0.9785428047180176;0.523065447807312;0.0022321422584354877
10;0.5119867324829102;0.8734173774719238;0.9999998807907104;0.02148270793259144;0.5022321343421936;0.9687930345535278;0.523065447807312;0.003720237407833338
11;0.512698769569397;0.8653886914253235;0.9999998807907104;0.02355451136827469;0.5007440447807312;0.9579663872718811;0.523065447807312;0.0022321422584354877
12;0.515309751033783;0.8568545579910278;0.9999998807907104;0.02895737811923027;0.5007440447807312;0.9515732526779175;0.523065447807312;0.0022321422584354877
13;0.5145976543426514;0.8484496474266052;0.9999998807907104;0.027618031948804855;0.5022321343421936;0.9509062170982361;0.523065447807312;0.003720237407833338
14;0.5176833868026733;0.8394540548324585;0.9999998807907104;0.03400486335158348;0.5014880895614624;0.9559149146080017;0.5178570747375488;0.008928569965064526
15;0.5198196172714233;0.830572783946991;0.9999998807907104;0.03706862032413483;0.5;0.9536837339401245;0.5238094925880432;0.0
16;0.520056962966919;0.8214294910430908;0.9999998807907104;0.03797626495361328;0.5022321343421936;0.9499089121818542;0.523065447807312;0.003720237407833338
17;0.5245668292045593;0.8120782971382141;0.9999998807907104;0.04827037826180458;0.5007440447807312;0.9498456120491028;0.5215773582458496;0.003720237407833338
18;0.5231426358222961;0.8031396269798279;0.9999998807907104;0.04376472160220146;0.5007440447807312;0.9512523412704468;0.51860111951828;0.007440474815666676
19;0.5345359444618225;0.793448805809021;0.9999998807907104;0.06675639748573303;0.5014880895614624;0.9515504240989685;0.5178570747375488;0.008928569965064526
20;0.5333491563796997;0.7845677137374878;0.9999998807907104;0.06553258746862411;0.5014880895614624;0.9515285491943359;0.5178570747375488;0.008928569965064526
21;0.5411820411682129;0.7750437259674072;0.9999998807907104;0.08197888731956482;0.5007440447807312;0.9496241807937622;0.5215773582458496;0.0029761900659650564
22;0.5475907921791077;0.7652716636657715;0.9999998807907104;0.09464710205793381;0.5007440447807312;0.9498658776283264;0.5215773582458496;0.0029761900659650564
23;0.5577973127365112;0.7547951936721802;0.9999998807907104;0.11309324204921722;0.5007440447807312;0.9491887092590332;0.5208333134651184;0.004464284982532263
24;0.5606456398963928;0.7458269596099854;0.9999998807907104;0.12164328247308731;0.5014880895614624;0.9493839740753174;0.51860111951828;0.0081845223903656
25;0.5737004280090332;0.7360031604766846;0.9999998807907104;0.14677123725414276;0.5059523582458496;0.9549223780632019;0.511160671710968;0.0200892835855484
