epoch;accuracy;loss;sensitivity;specificity;val_accuracy;val_loss;val_sensitivity;val_specificity
0;0.5070694088935852;0.7827457785606384;0.47199973464012146;0.5431810021400452;0.527999997138977;0.7773725390434265;0.23775538802146912;0.32727858424186707
1;0.5591259598731995;0.7703530788421631;0.48643964529037476;0.6360915899276733;0.5379999876022339;0.7693557739257812;0.291090726852417;0.28294265270233154
2;0.602185070514679;0.7610148787498474;0.47239193320274353;0.7358304262161255;0.5400000214576721;0.7633764743804932;0.29184192419052124;0.27968746423721313
3;0.6330333948135376;0.7535899877548218;0.4680996835231781;0.8052193522453308;0.5370000004768372;0.758832573890686;0.2621694505214691;0.3110676407814026
4;0.6645244359970093;0.7475869655609131;0.4916357696056366;0.8428413271903992;0.5320000052452087;0.7552797794342041;0.2324218451976776;0.34029942750930786
5;0.6738432049751282;0.7431023716926575;0.49986499547958374;0.8649262189865112;0.5299999713897705;0.7524098753929138;0.19951921701431274;0.37539055943489075
6;0.692480742931366;0.7385061979293823;0.4958249628543854;0.8917516469955444;0.5289999842643738;0.7500197291374207;0.182692289352417;0.3916015028953552
7;0.7072622179985046;0.7351536154747009;0.5199806690216064;0.9104897379875183;0.5239999890327454;0.7479488849639893;0.14738580584526062;0.4214842915534973
8;0.7140102982521057;0.7319608330726624;0.5285679697990417;0.9106392860412598;0.5189999938011169;0.7460976839065552;0.12913160026073456;0.43958327174186707
9;0.7239717245101929;0.729082465171814;0.5405352115631104;0.9197143316268921;0.5320000052452087;0.7443930506706238;0.11598556488752365;0.4721353352069855
10;0.7445372939109802;0.7262818217277527;0.5686386823654175;0.9267577528953552;0.5289999842643738;0.7427693605422974;0.1089242696762085;0.4760415852069855
11;0.7419666051864624;0.7238003015518188;0.5668444633483887;0.9305825233459473;0.5320000052452087;0.7412378191947937;0.1069711446762085;0.48151034116744995
12;0.7438945770263672;0.7220684289932251;0.5825258493423462;0.9298105835914612;0.5379999876022339;0.7398049831390381;0.1069711446762085;0.48736971616744995
13;0.7522493600845337;0.7197203040122986;0.5804916024208069;0.9336543083190918;0.5419999957084656;0.7384956479072571;0.1050180196762085;0.49381500482559204
14;0.76606684923172;0.7174944877624512;0.6096560955047607;0.9310356378555298;0.5370000004768372;0.7373301982879639;0.1001352071762085;0.49381500482559204
15;0.7779563069343567;0.7157647013664246;0.631719172000885;0.9335322976112366;0.5370000004768372;0.7363260388374329;0.09698015451431274;0.49674469232559204
16;0.7847043871879578;0.713801920413971;0.6395047307014465;0.9370325207710266;0.5379999876022339;0.7354612946510315;0.09795671701431274;0.49674469232559204
17;0.7885603904724121;0.7124775648117065;0.6476280093193054;0.9371076822280884;0.5370000004768372;0.7347359657287598;0.09795671701431274;0.49576812982559204
18;0.7937018275260925;0.7109024524688721;0.6604342460632324;0.9367828965187073;0.5400000214576721;0.7341480255126953;0.09600359201431274;0.500650942325592
19;0.8152313828468323;0.7091524004936218;0.6985170841217041;0.9375221729278564;0.5400000214576721;0.733614981174469;0.09600359201431274;0.500650942325592
20;0.8033419251441956;0.7080896496772766;0.6841047406196594;0.9328306317329407;0.5400000214576721;0.7331660389900208;0.09600359201431274;0.500650942325592
21;0.8161953687667847;0.7066342234611511;0.7118456959724426;0.9379916191101074;0.5410000085830688;0.7327595353126526;0.09405046701431274;0.5041666030883789
22;0.8187660574913025;0.7054758071899414;0.7146060466766357;0.9388771057128906;0.5419999957084656;0.732414960861206;0.09502702951431274;0.5041666030883789
23;0.8386889696121216;0.7039451599121094;0.7528937458992004;0.9380594491958618;0.5419999957084656;0.7320793867111206;0.09600359201431274;0.5031900405883789
24;0.8467223644256592;0.702392041683197;0.7653989195823669;0.9394407272338867;0.5429999828338623;0.7317841649055481;0.09600359201431274;0.5041666030883789
25;0.8319408893585205;0.7017075419425964;0.7379392385482788;0.9382323622703552;0.5419999957084656;0.731573224067688;0.09405046701431274;0.5051431655883789
26;0.8361182808876038;0.7007115483283997;0.7522002458572388;0.9366603493690491;0.5419999957084656;0.7313641309738159;0.09209734201431274;0.5070962905883789
27;0.8586118221282959;0.699108362197876;0.7928873300552368;0.9371654987335205;0.5440000295639038;0.7311710119247437;0.09405046701431274;0.5070962905883789
28;0.8621465563774109;0.6979422569274902;0.800331175327301;0.9369015693664551;0.5429999828338623;0.7309630513191223;0.09600359201431274;0.5041666030883789
29;0.8595758080482483;0.6974986791610718;0.8038008809089661;0.9402596354484558;0.5450000166893005;0.7308154702186584;0.09795671701431274;0.5041666030883789
30;0.8801413774490356;0.6955660581588745;0.8291967511177063;0.939568817615509;0.5450000166893005;0.730653703212738;0.09795671701431274;0.5041666030883789
31;0.8801413774490356;0.6945509910583496;0.8302485942840576;0.9401984810829163;0.5460000038146973;0.7305479645729065;0.09698015451431274;0.5061197280883789
32;0.8849614262580872;0.6938409805297852;0.8411983847618103;0.9385690689086914;0.5450000166893005;0.7304418087005615;0.09698015451431274;0.5051431655883789
33;0.8823907375335693;0.692706823348999;0.8336250185966492;0.9404133558273315;0.5440000295639038;0.7303656935691833;0.09600359201431274;0.5051431655883789
34;0.8798200488090515;0.6917641162872314;0.8337972164154053;0.9395378828048706;0.5440000295639038;0.7303056716918945;0.09600359201431274;0.5051431655883789
35;0.894280195236206;0.6904389262199402;0.8570020794868469;0.9378945231437683;0.5440000295639038;0.7302466034889221;0.09600359201431274;0.5051431655883789
36;0.8872107863426208;0.6896411776542664;0.8466998338699341;0.9417210221290588;0.5479999780654907;0.7301756739616394;0.1001352071762085;0.5051431655883789
37;0.9019922614097595;0.688773512840271;0.8729651570320129;0.9399383068084717;0.546999990940094;0.7301276922225952;0.0991586446762085;0.5051431655883789
38;0.8965295553207397;0.687712550163269;0.8629183173179626;0.9406430125236511;0.5479999780654907;0.7301000952720642;0.0991586446762085;0.5061197280883789
39;0.9106683731079102;0.6867356300354004;0.8877564072608948;0.9410995244979858;0.5450000166893005;0.7300569415092468;0.1011117696762085;0.500650942325592
40;0.9100257158279419;0.6858185529708862;0.8856377601623535;0.9418697953224182;0.546999990940094;0.7300354838371277;0.0991586446762085;0.504557192325592
41;0.894280195236206;0.6857510805130005;0.8683952689170837;0.9394053816795349;0.5460000038146973;0.7300367951393127;0.1001352071762085;0.502604067325592
42;0.9052056670188904;0.6840806007385254;0.8761525750160217;0.9393755197525024;0.5460000038146973;0.7300187349319458;0.1011117696762085;0.501627504825592
43;0.9180591106414795;0.682997465133667;0.9026792049407959;0.9420048594474792;0.5460000038146973;0.7300317883491516;0.1030648946762085;0.49544262886047363
44;0.9193444848060608;0.6823300719261169;0.9056515693664551;0.9431365132331848;0.5460000038146973;0.7300187349319458;0.1030648946762085;0.49544262886047363
45;0.9251285195350647;0.681179940700531;0.9134877324104309;0.9410623908042908;0.5450000166893005;0.7300604581832886;0.1030648946762085;0.49446606636047363
46;0.9276992082595825;0.6806813478469849;0.9180033206939697;0.9434204697608948;0.5460000038146973;0.7300528883934021;0.1069711446762085;0.49153637886047363
47;0.9219151735305786;0.6797054409980774;0.9072901606559753;0.941711962223053;0.5419999957084656;0.7301295399665833;0.0981820821762085;0.500650942325592
48;0.9206297993659973;0.6790177822113037;0.9052615165710449;0.9404183030128479;0.5419999957084656;0.7301624417304993;0.1001352071762085;0.49446606636047363
49;0.9299485683441162;0.6778771281242371;0.9236831068992615;0.9425634145736694;0.5440000295639038;0.7301827669143677;0.1040414571762085;0.49251294136047363
